,appid,name,review_score,total_positive,total_negative,total_reviews,type,required_age,is_free,short_description,publishers,price_overview,platforms,categories,genres,release_date,price,genres_clean,Gore,Software Training,Animation & Modeling,Racing,Web Publishing,Action,Free to Play,Sports,Massively Multiplayer,Strategy,Casual,Design & Illustration,Early Access,Simulation,Sexual Content,Indie,Adventure,Nudity,Audio Production,Violent,RPG,Video Production,Utilities
232,393430,Ice Lakes,8,170,27,197,game,0,False,"Ice Lakes is a modern ice fishing simulator with different single and multiplayer game modes and sandbox approach to wintertime fishing. Use and customize wide selection of fishing gear and learn how changing season, bottom topology, time of day and weather conditions affects fish behavior.",['Paradox Interactive'],"{'currency': 'EUR', 'initial': 1499, 'final': 374, 'discount_percent': 75, 'initial_formatted': '14,99€', 'final_formatted': '3,74€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 27, 'description': 'Cross-Platform Multiplayer'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 52, 'description': 'Tracked Controller Support'}, {'id': 53, 'description': 'VR Supported'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]","{'coming_soon': False, 'date': '19 Apr, 2016'}",1499.0,['Indie' 'Simulation' 'Sports'],0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
233,1487270,Last Command,8,169,2,171,game,0,False,"Last Command is a fast-paced Snake x Bullet Hell action game. Maneuver through enemies’ barrage of attacks, collect Data Points to deal damage! Mix and match skill chips as you progress, overcome intense Boss battles, and uncover the secrets of their program world...","['CreSpirit', 'No Stuck Game Studio']","{'currency': 'EUR', 'initial': 1249, 'final': 1099, 'discount_percent': 12, 'initial_formatted': '12,49€', 'final_formatted': '10,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 30, 'description': 'Steam Workshop'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '25 Oct, 2022'}",1249.0,['Action' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
234,2118130,Chicken Feet,8,77,3,80,game,0,False,"Chicken Feet is a first person survival-stealth horror game about a giant, angry chicken. Descend into the depths of GOOBER laboratories and uncover the horrors that lie beneath the lab's shiny façade.",['Dylan Bassett'],"{'currency': 'EUR', 'initial': 589, 'final': 530, 'discount_percent': 10, 'initial_formatted': '5,89€', 'final_formatted': '5,30€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '24 Oct, 2022'}",589.0,['Action' 'Adventure' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
235,92800,SpaceChem,9,1643,77,1720,game,0,False,"Zachtronics is back with an ambitious new design-based puzzle game. Take on the role of a Reactor Engineer working for SpaceChem, the leading chemical synthesizer for frontier colonies. Construct elaborate factories to transform raw materials into valuable chemical products!",['Zachtronics'],"{'currency': 'EUR', 'initial': 819, 'final': 409, 'discount_percent': 50, 'initial_formatted': '8,19€', 'final_formatted': '4,09€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '2 Mar, 2011'}",819.0,['Indie' 'Simulation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
236,719890,Beasts of Bermuda,5,2197,1002,3199,game,0,False,"Beasts of Bermuda is a multiplayer game hosting large servers in which the player grows up as a dinosaur or other prehistoric creature. The player becomes part of a living, player-created ecosystem. The ultimate objective is to survive on one of the islands within Bermuda.","['Sastrei Studios, LLC']","{'currency': 'EUR', 'initial': 1999, 'final': 1999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '19,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '70', 'description': 'Early Access'}]","{'coming_soon': False, 'date': '21 Dec, 2018'}",1999.0,['Adventure' 'Indie' 'Massively Multiplayer' 'Simulation' 'Early Access'],0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0
237,292410,Street Racing Syndicate,8,698,137,835,game,0,False,"The raw, high-stakes world of illegal street racing comes to life in Street Racing Syndicate. Trick out over 40 authentic licensed cars with parts from over 15 real-world manufacturers, then turn your customized ride loose on the streets of 3 cities across the USA.",['Funbox Media Ltd'],"{'currency': 'EUR', 'initial': 239, 'final': 47, 'discount_percent': 80, 'initial_formatted': '2,39€', 'final_formatted': '0,47€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '9', 'description': 'Racing'}]","{'coming_soon': False, 'date': '24 Apr, 2014'}",239.0,['Racing'],0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,320760,Tokyo School Life,8,409,28,437,game,13,False,&quot;Tokyo School Life&quot; is the story of your trip as an exchange student in Tokyo and the three girls you meet there. Live the everyday life you love from anime and manga! Vocal opening song/Japanese voices/English text,['Dogenzaka Lab'],"{'currency': 'EUR', 'initial': 1499, 'final': 599, 'discount_percent': 60, 'initial_formatted': '14,99€', 'final_formatted': '5,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '12 Feb, 2015'}",1499.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
239,215160,The Book of Unwritten Tales,8,772,93,865,game,0,False,"In a world torn by war, the aged gremlin archaeologist Mortimer MacGuffin harbors the dark secret of a powerful artifact.",['THQ Nordic'],"{'currency': 'EUR', 'initial': 1999, 'final': 499, 'discount_percent': 75, 'initial_formatted': '19,99€', 'final_formatted': '4,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 42, 'description': 'Remote Play on Tablet'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '31 Jul, 2012'}",1999.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
240,42230,Nancy Drew: Trail of the Twister,5,58,35,93,game,0,False,Apprehend a Saboteur Stirring up Turbulent Trouble!,['HeR Interactive'],"{'currency': 'EUR', 'initial': 569, 'final': 341, 'discount_percent': 40, 'initial_formatted': '5,69€', 'final_formatted': '3,41€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '25', 'description': 'Adventure'}]","{'coming_soon': False, 'date': '25 Jul, 2011'}",569.0,['Adventure'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
241,770110,Twilight Path,6,74,20,94,game,0,False,A virtual reality fantasy adventure set in a surreal realm between the real world and the afterlife. Meet mischievous spirits and gods. Solve magical puzzles. Restore ancient structures. Explore a gorgeous and vibrant world.,['Charm Games'],"{'currency': 'EUR', 'initial': 1249, 'final': 437, 'discount_percent': 65, 'initial_formatted': '12,49€', 'final_formatted': '4,37€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 52, 'description': 'Tracked Controller Support'}, {'id': 54, 'description': 'VR Only'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '2 Oct, 2018'}",1249.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
242,232790,Broken Age,8,2564,575,3139,game,0,False,"A family friendly, hand-animated, puzzle-filled adventure game with an all-star cast, including Elijah Wood, Jack Black and Masasa Moyo. Funded by a record breaking crowdfunding campaign and designed by industry legend Tim Schafer, Broken Age is a timeless coming-of-age story.",['Double Fine Productions'],"{'currency': 'EUR', 'initial': 1249, 'final': 374, 'discount_percent': 70, 'initial_formatted': '12,49€', 'final_formatted': '3,74€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '28 Jan, 2014'}",1249.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
243,304350,Wildlife Park 2,5,175,90,265,game,0,False,"Now’s the chance to build the Zoo of your dreams! Just like in a real Zoo, your animals must receive complete care. Feed them, train them, cure them and even relocate them. Observe their realistic interactions with one another, the landscape, the play equipment and even Zoo visitors.",['b-alive gmbh'],"{'currency': 'EUR', 'initial': 699, 'final': 349, 'discount_percent': 50, 'initial_formatted': '6,99€', 'final_formatted': '3,49€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '17 Jul, 2014'}",699.0,['Casual' 'Indie' 'Simulation' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
244,1405470,Scars of Summer,6,87,24,111,game,0,False,"A slice of life RPG. Due to family circumstances, Keita finds himself living with his childhood friend Ryoka for the summer. Explore a contemporary Japanese setting, and enjoy spending time with Ryoka.",['Kagura Games'],"{'currency': 'EUR', 'initial': 1679, 'final': 1343, 'discount_percent': 20, 'initial_formatted': '16,79€', 'final_formatted': '13,43€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '9 Apr, 2021'}",1679.0,['Adventure' 'Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
245,98100,TRAUMA,6,117,45,162,game,0,False,An elaborate puzzle challenge combined with an unconventional story.,['Krystian Majewski'],"{'currency': 'EUR', 'initial': 239, 'final': 239, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '2,39€'}","{'windows': True, 'mac': True, 'linux': False}","[{'id': 2, 'description': 'Single-player'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '8 Aug, 2011'}",239.0,['Adventure' 'Casual' 'Indie'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
246,20570,"Warhammer 40,000: Dawn of War II - Chaos Rising",8,698,77,775,game,16,False,In Dawn of War II: Chaos Rising you will take command of the Blood Ravens and defend the sector against the Chaos Space Marines of the Black Legion. Purge the Chaos filth and hold the chapter together as traitorous forces work from within to try bring down the Blood Ravens.,"['SEGA', 'Feral Interactive (Mac/Linux)']","{'currency': 'EUR', 'initial': 1999, 'final': 499, 'discount_percent': 75, 'initial_formatted': '19,99€', 'final_formatted': '4,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 23, 'description': 'Steam Cloud'}]","[{'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '11 Mar, 2010'}",1999.0,['Strategy'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,292570,Chompy Chomp Chomp,6,40,13,53,game,0,False,"Chompy Chomp Chomp is a game where people of all ages, tastes and skills can play together, and enjoy themselves on a level playing field. Play with your friends/kids/boss/gran, lose your inhibitions, shout and scream and generally have an awesome time.",['Utopian World of Sandwiches'],"{'currency': 'EUR', 'initial': 199, 'final': 199, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '1,99€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 28, 'description': 'Full controller support'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'coming_soon': False, 'date': '16 May, 2014'}",199.0,['Action' 'Indie'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
248,336140,Unavowed,9,1279,55,1334,game,0,False,"A demon has possessed you and used your body to tear a swath of bloodshed through New York. You are now free, but life as you knew it is over. Your only path forward is joining the Unavowed - an ancient society dedicated to stopping evil. No matter what the cost.",['Wadjet Eye Games'],"{'currency': 'EUR', 'initial': 1499, 'final': 599, 'discount_percent': 60, 'initial_formatted': '14,99€', 'final_formatted': '5,99€'}","{'windows': True, 'mac': True, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 13, 'description': 'Captions available'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 14, 'description': 'Commentary available'}]","[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '8 Aug, 2018'}",1499.0,['Adventure' 'Indie' 'RPG'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
249,24670,Trainz Simulator 12,6,536,174,710,game,0,False,Released 2011. See also Trainz A New Era and TRS19.,['N3V Games'],"{'currency': 'EUR', 'initial': 819, 'final': 204, 'discount_percent': 75, 'initial_formatted': '8,19€', 'final_formatted': '2,04€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 15, 'description': 'Stats'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '28', 'description': 'Simulation'}]","{'coming_soon': False, 'date': '8 Jun, 2011'}",819.0,['Simulation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,1100260,Circle Empires Rivals,8,303,36,339,game,0,False,"In this fast-paced multiplayer RTS, you and your friends will take control of your own tiny kingdoms and conquer a world made of circles. Each one is overflowing with enemies to fight, monsters to hunt and loot to hoard – but watch out... Friends can quickly become rivals!",['Iceberg Interactive'],"{'currency': 'EUR', 'initial': 1249, 'final': 562, 'discount_percent': 55, 'initial_formatted': '12,49€', 'final_formatted': '5,62€'}","{'windows': True, 'mac': False, 'linux': False}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 49, 'description': 'PvP'}, {'id': 36, 'description': 'Online PvP'}, {'id': 47, 'description': 'LAN PvP'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 48, 'description': 'LAN Co-op'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}]","[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'coming_soon': False, 'date': '15 Apr, 2020'}",1249.0,['Casual' 'Indie' 'Strategy'],0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
251,739080,9 Monkeys of Shaolin,8,112,21,133,game,0,False,The true rebirth of iconic beat 'em up genre in vein of old-school video games! As a simple Chinese fisherman Wei Cheng you have to avenge the death of your friends and family slaughtered in a pirate raid at your peaceful village.,['ESDigital Games'],"{'currency': 'EUR', 'initial': 1999, 'final': 599, 'discount_percent': 70, 'initial_formatted': '19,99€', 'final_formatted': '5,99€'}","{'windows': True, 'mac': False, 'linux': True}","[{'id': 2, 'description': 'Single-player'}, {'id': 1, 'description': 'Multi-player'}, {'id': 9, 'description': 'Co-op'}, {'id': 38, 'description': 'Online Co-op'}, {'id': 39, 'description': 'Shared/Split Screen Co-op'}, {'id': 24, 'description': 'Shared/Split Screen'}, {'id': 22, 'description': 'Steam Achievements'}, {'id': 29, 'description': 'Steam Trading Cards'}, {'id': 18, 'description': 'Partial Controller Support'}, {'id': 23, 'description': 'Steam Cloud'}, {'id': 25, 'description': 'Steam Leaderboards'}, {'id': 44, 'description': 'Remote Play Together'}]","[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'coming_soon': False, 'date': '16 Oct, 2020'}",1999.0,['Action' 'Adventure' 'Indie' 'RPG'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
